[38.0, 111.0, -2.0, 2.0, 0.0, 0.0, 396.0, 213.0, -14.0, 1.0, 0.0, 0.0, 66.0, 61.0, 10.0, -29.0, 1.0]
[44.0, 109.0, -1.0, 2.0, 0.0, 0.0, 396.0, 199.0, -13.0, 1.0, 0.0, 0.0, 76.0, 32.0, 10.0, -28.0, 1.0]
[50.0, 108.0, 0.0, 2.0, 0.0, 0.0, 396.0, 186.0, -12.0, 2.0, 0.0, 0.0, 86.0, 4.0, 10.0, -27.0, 1.0]
[50.0, 108.0, 1.0, 2.0, 0.0, 0.0, 396.0, 174.0, -11.0, 2.0, 0.0, 0.0, 96.0, 5.0, 10.0, 2.0, 1.0]
[56.0, 109.0, 2.0, 2.0, 0.0, 0.0, 396.0, 163.0, -10.0, 2.0, 0.0, 0.0, 106.0, 7.0, 10.0, 3.0, 1.0]
[62.0, 111.0, 3.0, 2.0, 0.0, 0.0, 396.0, 153.0, -9.0, 2.0, 0.0, 0.0, 116.0, 10.0, 10.0, 4.0, 1.0]
[68.0, 114.0, 4.0, 1.0, 0.0, 0.0, 396.0, 144.0, -8.0, 2.0, 0.0, 0.0, 126.0, 14.0, 10.0, 5.0, 1.0]
[74.0, 118.0, 5.0, 2.0, 0.0, 0.0, 396.0, 136.0, -7.0, 2.0, 0.0, 0.0, 136.0, 19.0, 10.0, 6.0, 1.0]
[80.0, 123.0, 6.0, 2.0, 0.0, 0.0, 396.0, 129.0, -6.0, 2.0, 0.0, 0.0, 146.0, 25.0, 10.0, 7.0, 1.0]
[86.0, 129.0, 7.0, 2.0, 0.0, 0.0, 396.0, 123.0, -5.0, 2.0, 0.0, 0.0, 156.0, 32.0, 10.0, 8.0, 1.0]
[92.0, 136.0, 8.0, 2.0, 0.0, 0.0, 396.0, 118.0, -4.0, 2.0, 0.0, 0.0, 166.0, 40.0, 10.0, 9.0, 1.0]
[98.0, 144.0, 9.0, 2.0, 0.0, 0.0, 396.0, 114.0, -3.0, 1.0, 0.0, 0.0, 176.0, 49.0, 10.0, 10.0, 1.0]
[104.0, 153.0, 10.0, 2.0, 0.0, 0.0, 396.0, 111.0, -2.0, 1.0, 0.0, 0.0, 186.0, 59.0, 10.0, 11.0, 1.0]
[110.0, 163.0, 11.0, 2.0, 0.0, 0.0, 396.0, 109.0, -1.0, 1.0, 0.0, 0.0, 196.0, 70.0, 10.0, 12.0, 1.0]
[116.0, 174.0, 12.0, 2.0, 0.0, 0.0, 396.0, 108.0, 0.0, 1.0, 0.0, 0.0, 206.0, 82.0, 10.0, 13.0, 1.0]
[122.0, 186.0, 13.0, 2.0, 0.0, 0.0, 396.0, 108.0, 1.0, 1.0, 0.0, 0.0, 216.0, 95.0, 10.0, 14.0, 1.0]
[128.0, 199.0, 14.0, 1.0, 0.0, 0.0, 390.0, 109.0, 2.0, 2.0, 0.0, 0.0, 226.0, 109.0, 10.0, 15.0, 1.0]
[134.0, 213.0, 15.0, 2.0, 0.0, 0.0, 384.0, 111.0, 3.0, 2.0, 0.0, 0.0, 236.0, 124.0, 10.0, 16.0, 1.0]
[140.0, 228.0, 16.0, 2.0, 0.0, 0.0, 378.0, 114.0, 4.0, 2.0, 0.0, 0.0, 246.0, 140.0, 10.0, 17.0, 1.0]
[146.0, 244.0, 16.0, 2.0, 0.0, 0.0, 372.0, 118.0, 5.0, 2.0, 0.0, 0.0, 256.0, 157.0, 10.0, 18.0, 1.0]
[152.0, 228.0, -15.0, 2.0, 0.0, 0.0, 366.0, 123.0, 6.0, 2.0, 0.0, 0.0, 266.0, 175.0, 10.0, 19.0, 1.0]
[158.0, 213.0, -14.0, 2.0, 0.0, 0.0, 360.0, 129.0, 7.0, 2.0, 0.0, 0.0, 276.0, 194.0, 10.0, 20.0, 1.0]
[164.0, 199.0, -13.0, 2.0, 0.0, 0.0, 354.0, 136.0, 8.0, 2.0, 0.0, 0.0, 286.0, 214.0, 10.0, 21.0, 1.0]
[170.0, 186.0, -12.0, 2.0, 0.0, 0.0, 348.0, 144.0, 9.0, 2.0, 0.0, 0.0, 296.0, 235.0, 10.0, 22.0, 1.0]
[36.0, 244.0, 0.0, 0.0, 0.0, 0.0, 396.0, 244.0, 0.0, 0.0, 0.0, 0.0, 56.0, 0.0, 0.0, 1.0, 0.0]
[32.0, 228.0, -15.0, 2.0, 0.0, 0.0, 396.0, 244.0, 0.0, 0.0, 0.0, 0.0, 56.0, 1.0, 0.0, 2.0, 0.0]
[32.0, 213.0, -14.0, 2.0, 0.0, 0.0, 396.0, 244.0, 0.0, 0.0, 0.0, 0.0, 56.0, 3.0, 0.0, 3.0, 0.0]
[32.0, 199.0, -13.0, 2.0, 0.0, 0.0, 396.0, 244.0, 0.0, 0.0, 0.0, 0.0, 56.0, 6.0, 0.0, 4.0, 0.0]
[32.0, 186.0, -12.0, 2.0, 0.0, 0.0, 396.0, 244.0, 0.0, 0.0, 0.0, 0.0, 56.0, 10.0, 0.0, 5.0, 0.0]
[32.0, 174.0, -11.0, 2.0, 0.0, 0.0, 396.0, 244.0, 0.0, 0.0, 0.0, 0.0, 56.0, 15.0, 0.0, 6.0, 0.0]
[32.0, 163.0, -10.0, 2.0, 0.0, 0.0, 396.0, 244.0, 0.0, 0.0, 0.0, 0.0, 56.0, 21.0, 0.0, 7.0, 0.0]
[32.0, 153.0, -9.0, 2.0, 0.0, 0.0, 396.0, 244.0, 0.0, 0.0, 0.0, 0.0, 56.0, 28.0, 0.0, 8.0, 0.0]
[32.0, 144.0, -8.0, 2.0, 0.0, 0.0, 396.0, 244.0, 0.0, 0.0, 0.0, 0.0, 56.0, 36.0, 0.0, 9.0, 0.0]
[32.0, 136.0, -7.0, 2.0, 0.0, 0.0, 396.0, 244.0, 0.0, 0.0, 0.0, 0.0, 56.0, 45.0, 0.0, 10.0, 0.0]
[32.0, 129.0, -6.0, 1.0, 0.0, 0.0, 396.0, 244.0, 0.0, 0.0, 0.0, 0.0, 56.0, 55.0, 0.0, 11.0, 0.0]
[32.0, 123.0, -5.0, 2.0, 0.0, 0.0, 396.0, 244.0, 0.0, 0.0, 0.0, 0.0, 56.0, 66.0, 0.0, 12.0, 0.0]
[32.0, 118.0, -4.0, 2.0, 0.0, 0.0, 396.0, 244.0, 0.0, 0.0, 0.0, 0.0, 56.0, 78.0, 0.0, 13.0, 0.0]
[32.0, 114.0, -3.0, 2.0, 0.0, 0.0, 396.0, 228.0, -15.0, 1.0, 0.0, 0.0, 56.0, 91.0, 10.0, -30.0, 1.0]
[38.0, 111.0, -2.0, 2.0, 0.0, 0.0, 396.0, 213.0, -14.0, 1.0, 0.0, 0.0, 66.0, 61.0, 10.0, -29.0, 1.0]
[44.0, 109.0, -1.0, 2.0, 0.0, 0.0, 396.0, 199.0, -13.0, 1.0, 0.0, 0.0, 76.0, 32.0, 10.0, -28.0, 1.0]
[50.0, 108.0, 0.0, 2.0, 0.0, 0.0, 396.0, 186.0, -12.0, 2.0, 0.0, 0.0, 86.0, 4.0, 10.0, -27.0, 1.0]
[50.0, 108.0, 1.0, 2.0, 0.0, 0.0, 396.0, 174.0, -11.0, 2.0, 0.0, 0.0, 96.0, 5.0, 10.0, 2.0, 1.0]
[56.0, 109.0, 2.0, 2.0, 0.0, 0.0, 396.0, 163.0, -10.0, 2.0, 0.0, 0.0, 106.0, 7.0, 10.0, 3.0, 1.0]
[62.0, 111.0, 3.0, 2.0, 0.0, 0.0, 396.0, 153.0, -9.0, 2.0, 0.0, 0.0, 116.0, 10.0, 10.0, 4.0, 1.0]
[68.0, 114.0, 4.0, 1.0, 0.0, 0.0, 396.0, 144.0, -8.0, 2.0, 0.0, 0.0, 126.0, 14.0, 10.0, 5.0, 1.0]
[74.0, 118.0, 5.0, 2.0, 0.0, 0.0, 396.0, 136.0, -7.0, 2.0, 0.0, 0.0, 136.0, 19.0, 10.0, 6.0, 1.0]
[80.0, 123.0, 6.0, 2.0, 0.0, 0.0, 396.0, 129.0, -6.0, 2.0, 0.0, 0.0, 146.0, 25.0, 10.0, 7.0, 1.0]
[86.0, 129.0, 7.0, 2.0, 0.0, 0.0, 396.0, 123.0, -5.0, 2.0, 0.0, 0.0, 156.0, 32.0, 10.0, 8.0, 1.0]
[92.0, 136.0, 8.0, 2.0, 0.0, 0.0, 396.0, 118.0, -4.0, 2.0, 0.0, 0.0, 166.0, 40.0, 10.0, 9.0, 1.0]
[98.0, 144.0, 9.0, 2.0, 0.0, 0.0, 396.0, 114.0, -3.0, 1.0, 0.0, 0.0, 176.0, 49.0, 10.0, 10.0, 1.0]
[104.0, 153.0, 10.0, 2.0, 0.0, 0.0, 396.0, 111.0, -2.0, 1.0, 0.0, 0.0, 186.0, 59.0, 10.0, 11.0, 1.0]
[110.0, 163.0, 11.0, 2.0, 0.0, 0.0, 396.0, 109.0, -1.0, 1.0, 0.0, 0.0, 196.0, 70.0, 10.0, 12.0, 1.0]
[116.0, 174.0, 12.0, 2.0, 0.0, 0.0, 396.0, 108.0, 0.0, 1.0, 0.0, 0.0, 206.0, 82.0, 10.0, 13.0, 1.0]
[122.0, 186.0, 13.0, 2.0, 0.0, 0.0, 396.0, 108.0, 1.0, 1.0, 0.0, 0.0, 216.0, 95.0, 10.0, 14.0, 1.0]
[128.0, 199.0, 14.0, 1.0, 0.0, 0.0, 390.0, 109.0, 2.0, 2.0, 0.0, 0.0, 226.0, 109.0, 10.0, 15.0, 1.0]
[134.0, 213.0, 15.0, 2.0, 0.0, 0.0, 384.0, 111.0, 3.0, 2.0, 0.0, 0.0, 236.0, 124.0, 10.0, 16.0, 1.0]
[140.0, 228.0, 16.0, 2.0, 0.0, 0.0, 378.0, 114.0, 4.0, 2.0, 0.0, 0.0, 246.0, 140.0, 10.0, 17.0, 1.0]
[146.0, 244.0, 16.0, 2.0, 0.0, 0.0, 372.0, 118.0, 5.0, 2.0, 0.0, 0.0, 256.0, 157.0, 10.0, 18.0, 1.0]
[152.0, 228.0, -15.0, 2.0, 0.0, 0.0, 366.0, 123.0, 6.0, 2.0, 0.0, 0.0, 266.0, 175.0, 10.0, 19.0, 1.0]
[158.0, 213.0, -14.0, 2.0, 0.0, 0.0, 360.0, 129.0, 7.0, 2.0, 0.0, 0.0, 276.0, 194.0, 10.0, 20.0, 1.0]
[164.0, 199.0, -13.0, 2.0, 0.0, 0.0, 354.0, 136.0, 8.0, 2.0, 0.0, 0.0, 286.0, 214.0, 10.0, 21.0, 1.0]
[170.0, 186.0, -12.0, 2.0, 0.0, 0.0, 348.0, 144.0, 9.0, 2.0, 0.0, 0.0, 296.0, 235.0, 10.0, 22.0, 1.0]
[36.0, 244.0, 0.0, 0.0, 0.0, 0.0, 396.0, 244.0, 0.0, 0.0, 0.0, 0.0, 56.0, 0.0, 0.0, 1.0, 0.0]
[32.0, 228.0, -15.0, 2.0, 0.0, 0.0, 396.0, 244.0, 0.0, 0.0, 0.0, 0.0, 56.0, 1.0, 0.0, 2.0, 0.0]
[32.0, 213.0, -14.0, 2.0, 0.0, 0.0, 396.0, 244.0, 0.0, 0.0, 0.0, 0.0, 56.0, 3.0, 0.0, 3.0, 0.0]
[32.0, 199.0, -13.0, 2.0, 0.0, 0.0, 396.0, 244.0, 0.0, 0.0, 0.0, 0.0, 56.0, 6.0, 0.0, 4.0, 0.0]
[32.0, 186.0, -12.0, 2.0, 0.0, 0.0, 396.0, 244.0, 0.0, 0.0, 0.0, 0.0, 56.0, 10.0, 0.0, 5.0, 0.0]
[32.0, 174.0, -11.0, 2.0, 0.0, 0.0, 396.0, 244.0, 0.0, 0.0, 0.0, 0.0, 56.0, 15.0, 0.0, 6.0, 0.0]
[32.0, 163.0, -10.0, 2.0, 0.0, 0.0, 396.0, 244.0, 0.0, 0.0, 0.0, 0.0, 56.0, 21.0, 0.0, 7.0, 0.0]
[32.0, 153.0, -9.0, 2.0, 0.0, 0.0, 396.0, 244.0, 0.0, 0.0, 0.0, 0.0, 56.0, 28.0, 0.0, 8.0, 0.0]
[32.0, 144.0, -8.0, 2.0, 0.0, 0.0, 396.0, 244.0, 0.0, 0.0, 0.0, 0.0, 56.0, 36.0, 0.0, 9.0, 0.0]
[32.0, 136.0, -7.0, 2.0, 0.0, 0.0, 396.0, 244.0, 0.0, 0.0, 0.0, 0.0, 56.0, 45.0, 0.0, 10.0, 0.0]
[32.0, 129.0, -6.0, 1.0, 0.0, 0.0, 396.0, 244.0, 0.0, 0.0, 0.0, 0.0, 56.0, 55.0, 0.0, 11.0, 0.0]
[32.0, 123.0, -5.0, 2.0, 0.0, 0.0, 396.0, 244.0, 0.0, 0.0, 0.0, 0.0, 56.0, 66.0, 0.0, 12.0, 0.0]
[32.0, 118.0, -4.0, 2.0, 0.0, 0.0, 396.0, 244.0, 0.0, 0.0, 0.0, 0.0, 56.0, 78.0, 0.0, 13.0, 0.0]
[32.0, 114.0, -3.0, 2.0, 0.0, 0.0, 396.0, 228.0, -15.0, 1.0, 0.0, 0.0, 56.0, 91.0, 10.0, -30.0, 1.0]
[38.0, 111.0, -2.0, 2.0, 0.0, 0.0, 396.0, 213.0, -14.0, 1.0, 0.0, 0.0, 66.0, 61.0, 10.0, -29.0, 1.0]
[44.0, 109.0, -1.0, 2.0, 0.0, 0.0, 396.0, 199.0, -13.0, 1.0, 0.0, 0.0, 76.0, 32.0, 10.0, -28.0, 1.0]
[50.0, 108.0, 0.0, 2.0, 0.0, 0.0, 396.0, 186.0, -12.0, 2.0, 0.0, 0.0, 86.0, 4.0, 10.0, -27.0, 1.0]
[50.0, 108.0, 1.0, 2.0, 0.0, 0.0, 396.0, 174.0, -11.0, 2.0, 0.0, 0.0, 96.0, 5.0, 10.0, 2.0, 1.0]
[56.0, 109.0, 2.0, 2.0, 0.0, 0.0, 396.0, 163.0, -10.0, 2.0, 0.0, 0.0, 106.0, 7.0, 10.0, 3.0, 1.0]
[62.0, 111.0, 3.0, 2.0, 0.0, 0.0, 396.0, 153.0, -9.0, 2.0, 0.0, 0.0, 116.0, 10.0, 10.0, 4.0, 1.0]
[68.0, 114.0, 4.0, 1.0, 0.0, 0.0, 396.0, 144.0, -8.0, 2.0, 0.0, 0.0, 126.0, 14.0, 10.0, 5.0, 1.0]
[74.0, 118.0, 5.0, 2.0, 0.0, 0.0, 396.0, 136.0, -7.0, 2.0, 0.0, 0.0, 136.0, 19.0, 10.0, 6.0, 1.0]
[80.0, 123.0, 6.0, 2.0, 0.0, 0.0, 396.0, 129.0, -6.0, 2.0, 0.0, 0.0, 146.0, 25.0, 10.0, 7.0, 1.0]
[86.0, 129.0, 7.0, 2.0, 0.0, 0.0, 396.0, 123.0, -5.0, 2.0, 0.0, 0.0, 156.0, 32.0, 10.0, 8.0, 1.0]
[92.0, 136.0, 8.0, 2.0, 0.0, 0.0, 396.0, 118.0, -4.0, 2.0, 0.0, 0.0, 166.0, 40.0, 10.0, 9.0, 1.0]
[98.0, 144.0, 9.0, 2.0, 0.0, 0.0, 396.0, 114.0, -3.0, 1.0, 0.0, 0.0, 176.0, 49.0, 10.0, 10.0, 1.0]
[104.0, 153.0, 10.0, 2.0, 0.0, 0.0, 396.0, 111.0, -2.0, 1.0, 0.0, 0.0, 186.0, 59.0, 10.0, 11.0, 1.0]
[110.0, 163.0, 11.0, 2.0, 0.0, 0.0, 396.0, 109.0, -1.0, 1.0, 0.0, 0.0, 196.0, 70.0, 10.0, 12.0, 1.0]
[116.0, 174.0, 12.0, 2.0, 0.0, 0.0, 396.0, 108.0, 0.0, 1.0, 0.0, 0.0, 206.0, 82.0, 10.0, 13.0, 1.0]
[122.0, 186.0, 13.0, 2.0, 0.0, 0.0, 396.0, 108.0, 1.0, 1.0, 0.0, 0.0, 216.0, 95.0, 10.0, 14.0, 1.0]
[128.0, 199.0, 14.0, 1.0, 0.0, 0.0, 390.0, 109.0, 2.0, 2.0, 0.0, 0.0, 226.0, 109.0, 10.0, 15.0, 1.0]
[134.0, 213.0, 15.0, 2.0, 0.0, 0.0, 384.0, 111.0, 3.0, 2.0, 0.0, 0.0, 236.0, 124.0, 10.0, 16.0, 1.0]
[140.0, 228.0, 16.0, 2.0, 0.0, 0.0, 378.0, 114.0, 4.0, 2.0, 0.0, 0.0, 246.0, 140.0, 10.0, 17.0, 1.0]
[146.0, 244.0, 16.0, 2.0, 0.0, 0.0, 372.0, 118.0, 5.0, 2.0, 0.0, 0.0, 256.0, 157.0, 10.0, 18.0, 1.0]
[152.0, 228.0, -15.0, 2.0, 0.0, 0.0, 366.0, 123.0, 6.0, 2.0, 0.0, 0.0, 266.0, 175.0, 10.0, 19.0, 1.0]
[158.0, 213.0, -14.0, 2.0, 0.0, 0.0, 360.0, 129.0, 7.0, 2.0, 0.0, 0.0, 276.0, 194.0, 10.0, 20.0, 1.0]
[164.0, 199.0, -13.0, 2.0, 0.0, 0.0, 354.0, 136.0, 8.0, 2.0, 0.0, 0.0, 286.0, 214.0, 10.0, 21.0, 1.0]
[170.0, 186.0, -12.0, 2.0, 0.0, 0.0, 348.0, 144.0, 9.0, 2.0, 0.0, 0.0, 296.0, 235.0, 10.0, 22.0, 1.0]
[36.0, 244.0, 0.0, 0.0, 0.0, 0.0, 396.0, 244.0, 0.0, 0.0, 0.0, 0.0, 56.0, 0.0, 0.0, 1.0, 0.0]
[32.0, 228.0, -15.0, 2.0, 0.0, 0.0, 396.0, 244.0, 0.0, 0.0, 0.0, 0.0, 56.0, 1.0, 0.0, 2.0, 0.0]
[32.0, 213.0, -14.0, 2.0, 0.0, 0.0, 396.0, 244.0, 0.0, 0.0, 0.0, 0.0, 56.0, 3.0, 0.0, 3.0, 0.0]
[32.0, 199.0, -13.0, 2.0, 0.0, 0.0, 396.0, 244.0, 0.0, 0.0, 0.0, 0.0, 56.0, 6.0, 0.0, 4.0, 0.0]
[32.0, 186.0, -12.0, 2.0, 0.0, 0.0, 396.0, 244.0, 0.0, 0.0, 0.0, 0.0, 56.0, 10.0, 0.0, 5.0, 0.0]
[32.0, 174.0, -11.0, 2.0, 0.0, 0.0, 396.0, 244.0, 0.0, 0.0, 0.0, 0.0, 56.0, 15.0, 0.0, 6.0, 0.0]
[32.0, 163.0, -10.0, 2.0, 0.0, 0.0, 396.0, 244.0, 0.0, 0.0, 0.0, 0.0, 56.0, 21.0, 0.0, 7.0, 0.0]
[32.0, 153.0, -9.0, 2.0, 0.0, 0.0, 396.0, 244.0, 0.0, 0.0, 0.0, 0.0, 56.0, 28.0, 0.0, 8.0, 0.0]
[32.0, 144.0, -8.0, 2.0, 0.0, 0.0, 396.0, 244.0, 0.0, 0.0, 0.0, 0.0, 56.0, 36.0, 0.0, 9.0, 0.0]
[32.0, 136.0, -7.0, 2.0, 0.0, 0.0, 396.0, 244.0, 0.0, 0.0, 0.0, 0.0, 56.0, 45.0, 0.0, 10.0, 0.0]
[32.0, 129.0, -6.0, 1.0, 0.0, 0.0, 396.0, 244.0, 0.0, 0.0, 0.0, 0.0, 56.0, 55.0, 0.0, 11.0, 0.0]
[32.0, 123.0, -5.0, 2.0, 0.0, 0.0, 396.0, 244.0, 0.0, 0.0, 0.0, 0.0, 56.0, 66.0, 0.0, 12.0, 0.0]
[32.0, 118.0, -4.0, 2.0, 0.0, 0.0, 396.0, 244.0, 0.0, 0.0, 0.0, 0.0, 56.0, 78.0, 0.0, 13.0, 0.0]
[32.0, 114.0, -3.0, 2.0, 0.0, 0.0, 396.0, 228.0, -15.0, 1.0, 0.0, 0.0, 56.0, 91.0, 10.0, -30.0, 1.0]
[38.0, 111.0, -2.0, 2.0, 0.0, 0.0, 396.0, 213.0, -14.0, 1.0, 0.0, 0.0, 66.0, 61.0, 10.0, -29.0, 1.0]
[44.0, 109.0, -1.0, 2.0, 0.0, 0.0, 396.0, 199.0, -13.0, 1.0, 0.0, 0.0, 76.0, 32.0, 10.0, -28.0, 1.0]
[50.0, 108.0, 0.0, 2.0, 0.0, 0.0, 396.0, 186.0, -12.0, 2.0, 0.0, 0.0, 86.0, 4.0, 10.0, -27.0, 1.0]
[50.0, 108.0, 1.0, 2.0, 0.0, 0.0, 396.0, 174.0, -11.0, 2.0, 0.0, 0.0, 96.0, 5.0, 10.0, 2.0, 1.0]
[56.0, 109.0, 2.0, 2.0, 0.0, 0.0, 396.0, 163.0, -10.0, 2.0, 0.0, 0.0, 106.0, 7.0, 10.0, 3.0, 1.0]
[62.0, 111.0, 3.0, 2.0, 0.0, 0.0, 396.0, 153.0, -9.0, 2.0, 0.0, 0.0, 116.0, 10.0, 10.0, 4.0, 1.0]
[68.0, 114.0, 4.0, 1.0, 0.0, 0.0, 396.0, 144.0, -8.0, 2.0, 0.0, 0.0, 126.0, 14.0, 10.0, 5.0, 1.0]
[74.0, 118.0, 5.0, 2.0, 0.0, 0.0, 396.0, 136.0, -7.0, 2.0, 0.0, 0.0, 136.0, 19.0, 10.0, 6.0, 1.0]
[80.0, 123.0, 6.0, 2.0, 0.0, 0.0, 396.0, 129.0, -6.0, 2.0, 0.0, 0.0, 146.0, 25.0, 10.0, 7.0, 1.0]
[86.0, 129.0, 7.0, 2.0, 0.0, 0.0, 396.0, 123.0, -5.0, 2.0, 0.0, 0.0, 156.0, 32.0, 10.0, 8.0, 1.0]
[92.0, 136.0, 8.0, 2.0, 0.0, 0.0, 396.0, 118.0, -4.0, 2.0, 0.0, 0.0, 166.0, 40.0, 10.0, 9.0, 1.0]
[98.0, 144.0, 9.0, 2.0, 0.0, 0.0, 396.0, 114.0, -3.0, 1.0, 0.0, 0.0, 176.0, 49.0, 10.0, 10.0, 1.0]
[104.0, 153.0, 10.0, 2.0, 0.0, 0.0, 396.0, 111.0, -2.0, 1.0, 0.0, 0.0, 186.0, 59.0, 10.0, 11.0, 1.0]
[110.0, 163.0, 11.0, 2.0, 0.0, 0.0, 396.0, 109.0, -1.0, 1.0, 0.0, 0.0, 196.0, 70.0, 10.0, 12.0, 1.0]
[116.0, 174.0, 12.0, 2.0, 0.0, 0.0, 396.0, 108.0, 0.0, 1.0, 0.0, 0.0, 206.0, 82.0, 10.0, 13.0, 1.0]
[122.0, 186.0, 13.0, 2.0, 0.0, 0.0, 396.0, 108.0, 1.0, 1.0, 0.0, 0.0, 216.0, 95.0, 10.0, 14.0, 1.0]
[128.0, 199.0, 14.0, 1.0, 0.0, 0.0, 390.0, 109.0, 2.0, 2.0, 0.0, 0.0, 226.0, 109.0, 10.0, 15.0, 1.0]
[134.0, 213.0, 15.0, 2.0, 0.0, 0.0, 384.0, 111.0, 3.0, 2.0, 0.0, 0.0, 236.0, 124.0, 10.0, 16.0, 1.0]
[140.0, 228.0, 16.0, 2.0, 0.0, 0.0, 378.0, 114.0, 4.0, 2.0, 0.0, 0.0, 246.0, 140.0, 10.0, 17.0, 1.0]
[146.0, 244.0, 16.0, 2.0, 0.0, 0.0, 372.0, 118.0, 5.0, 2.0, 0.0, 0.0, 256.0, 157.0, 10.0, 18.0, 1.0]
[152.0, 228.0, -15.0, 2.0, 0.0, 0.0, 366.0, 123.0, 6.0, 2.0, 0.0, 0.0, 266.0, 175.0, 10.0, 19.0, 1.0]
[158.0, 213.0, -14.0, 2.0, 0.0, 0.0, 360.0, 129.0, 7.0, 2.0, 0.0, 0.0, 276.0, 194.0, 10.0, 20.0, 1.0]
[164.0, 199.0, -13.0, 2.0, 0.0, 0.0, 354.0, 136.0, 8.0, 2.0, 0.0, 0.0, 286.0, 214.0, 10.0, 21.0, 1.0]
[170.0, 186.0, -12.0, 2.0, 0.0, 0.0, 348.0, 144.0, 9.0, 2.0, 0.0, 0.0, 296.0, 235.0, 10.0, 22.0, 1.0]
[36.0, 244.0, 0.0, 0.0, 0.0, 0.0, 396.0, 244.0, 0.0, 0.0, 0.0, 0.0, 56.0, 0.0, 0.0, 1.0, 0.0]
[32.0, 228.0, -15.0, 2.0, 0.0, 0.0, 396.0, 244.0, 0.0, 0.0, 0.0, 0.0, 56.0, 1.0, 0.0, 2.0, 0.0]
[32.0, 213.0, -14.0, 2.0, 0.0, 0.0, 396.0, 244.0, 0.0, 0.0, 0.0, 0.0, 56.0, 3.0, 0.0, 3.0, 0.0]
[32.0, 199.0, -13.0, 2.0, 0.0, 0.0, 396.0, 244.0, 0.0, 0.0, 0.0, 0.0, 56.0, 6.0, 0.0, 4.0, 0.0]
[32.0, 186.0, -12.0, 2.0, 0.0, 0.0, 396.0, 244.0, 0.0, 0.0, 0.0, 0.0, 56.0, 10.0, 0.0, 5.0, 0.0]
[32.0, 174.0, -11.0, 2.0, 0.0, 0.0, 396.0, 244.0, 0.0, 0.0, 0.0, 0.0, 56.0, 15.0, 0.0, 6.0, 0.0]
[32.0, 163.0, -10.0, 2.0, 0.0, 0.0, 396.0, 244.0, 0.0, 0.0, 0.0, 0.0, 56.0, 21.0, 0.0, 7.0, 0.0]
[32.0, 153.0, -9.0, 2.0, 0.0, 0.0, 396.0, 244.0, 0.0, 0.0, 0.0, 0.0, 56.0, 28.0, 0.0, 8.0, 0.0]
[32.0, 144.0, -8.0, 2.0, 0.0, 0.0, 396.0, 244.0, 0.0, 0.0, 0.0, 0.0, 56.0, 36.0, 0.0, 9.0, 0.0]
[32.0, 136.0, -7.0, 2.0, 0.0, 0.0, 396.0, 244.0, 0.0, 0.0, 0.0, 0.0, 56.0, 45.0, 0.0, 10.0, 0.0]
